date,purchases,unique_invoices,unique_streams,total_views,year_month,revenue
2019-03-29,1162,99,715,6706,2019-03,3993.7200000000007
2019-03-30,0,0,0,0,2019-03,0.0
2019-03-31,731,22,526,2723,2019-03,1788.1599999999999
2019-04-01,1608,69,894,7418,2019-04,6172.05
2019-04-02,1077,86,702,5684,2019-04,3566.91
2019-04-03,1056,87,717,5315,2019-04,3592.4
2019-04-04,1382,72,785,5836,2019-04,4232.26
2019-04-05,1300,129,830,7481,2019-04,8560.599999999999
2019-04-06,0,0,0,0,2019-04,0.0
2019-04-07,914,36,617,3806,2019-04,3017.4799999999996
2019-04-08,1102,65,712,7459,2019-04,3059.63
2019-04-09,1099,78,632,7897,2019-04,3524.2599999999998
2019-04-10,985,76,638,6902,2019-04,2762.41
2019-04-11,1445,99,723,9698,2019-04,4738.17
2019-04-12,1406,52,693,6339,2019-04,8310.721000000001
2019-04-13,0,0,0,0,2019-04,0.0
2019-04-14,912,41,595,5080,2019-04,2514.74
2019-04-15,3178,91,1277,10373,2019-04,11835.279999999999
2019-04-16,1755,68,949,8051,2019-04,6621.66
2019-04-17,990,84,591,7407,2019-04,3096.97
2019-04-18,1746,105,932,8442,2019-04,8782.310000000001
2019-04-19,0,0,0,0,2019-04,0.0
2019-04-20,0,0,0,0,2019-04,0.0
2019-04-21,0,0,0,0,2019-04,0.0
2019-04-22,0,0,0,0,2019-04,0.0
2019-04-23,1821,80,907,8919,2019-04,8178.9
2019-04-24,1255,88,778,7357,2019-04,4042.9700000000003
2019-04-25,1114,95,716,7160,2019-04,4442.67
2019-04-26,0,0,0,0,2019-04,0.0
2019-04-27,0,0,0,0,2019-04,0.0
2019-04-28,419,20,339,2236,2019-04,1218.1399999999999
2019-04-29,0,0,0,0,2019-04,0.0
2019-04-30,1323,115,763,6464,2019-04,28102.51
2019-05-01,1081,70,673,7001,2019-05,3385.3599999999997
2019-05-02,1677,102,871,8452,2019-05,5740.32
2019-05-03,1979,107,1020,10093,2019-05,6952.63
2019-05-04,0,0,0,0,2019-05,0.0
2019-05-05,1394,64,690,6582,2019-05,4009.01
2019-05-06,1673,77,849,8622,2019-05,8448.5
2019-05-07,2424,108,896,10134,2019-05,15023.87
2019-05-08,1556,89,803,9128,2019-05,5432.379999999999
2019-05-09,1554,90,858,8739,2019-05,5813.48
2019-05-10,1249,70,703,7105,2019-05,4433.5
2019-05-11,0,0,0,0,2019-05,0.0
2019-05-12,781,29,562,3300,2019-05,2108.42
2019-05-13,1446,80,751,8094,2019-05,20236.699999999997
2019-05-14,1705,111,863,8907,2019-05,8802.66
2019-05-15,1271,83,699,8062,2019-05,4857.110000000001
2019-05-16,1702,110,821,9924,2019-05,6706.620000000001
2019-05-17,1071,84,601,7700,2019-05,3619.9
2019-05-18,0,0,0,0,2019-05,0.0
2019-05-19,1422,58,815,8325,2019-05,4120.03
2019-05-20,1423,102,787,6912,2019-05,5662.039999999999
2019-05-21,1718,97,925,8306,2019-05,7171.06
2019-05-22,1199,84,666,6292,2019-05,4045.4299999999994
2019-05-23,811,65,507,4766,2019-05,3699.7699999999995
2019-05-24,1077,82,630,5987,2019-05,4901.59
2019-05-25,0,0,0,0,2019-05,0.0
2019-05-26,602,24,425,2389,2019-05,1598.0
2019-05-27,0,0,0,0,2019-05,0.0
2019-05-28,1115,52,680,5345,2019-05,4440.86
2019-05-29,1381,57,808,4936,2019-05,5588.869999999999
2019-05-30,1401,80,805,7016,2019-05,6591.09
2019-05-31,777,47,529,4204,2019-05,2894.54
2019-06-01,0,0,0,0,2019-06,0.0
2019-06-02,1345,62,669,7218,2019-06,4123.98
2019-06-03,1088,66,685,6139,2019-06,4130.19
2019-06-04,1847,93,981,9290,2019-06,6505.89
2019-06-05,2090,102,962,10154,2019-06,10134.77
2019-06-06,1596,96,913,8993,2019-06,6661.9
2019-06-07,990,88,643,4990,2019-06,44136.55999999999
2019-06-08,0,0,0,0,2019-06,0.0
2019-06-09,1048,38,641,4526,2019-06,2985.2200000000003
2019-06-10,1216,79,777,5934,2019-06,5095.99
2019-06-11,1585,65,879,7101,2019-06,6428.16
2019-06-12,1445,80,833,6133,2019-06,6763.240000000001
2019-06-13,1382,99,818,8617,2019-06,4830.860000000001
2019-06-14,771,56,501,4941,2019-06,2340.1000000000004
2019-06-15,0,0,0,0,2019-06,0.0
2019-06-16,1062,57,686,5876,2019-06,3093.54
2019-06-17,1677,88,913,6711,2019-06,7741.98
2019-06-18,1330,78,786,6033,2019-06,5835.830000000001
2019-06-19,892,59,603,5964,2019-06,2457.01
2019-06-20,1849,81,942,9478,2019-06,5968.25
2019-06-21,907,54,602,5211,2019-06,13711.699999999999
2019-06-22,0,0,0,0,2019-06,0.0
2019-06-23,675,33,534,2423,2019-06,2460.38
2019-06-24,1126,58,708,4727,2019-06,4466.99
2019-06-25,932,80,611,5477,2019-06,4991.26
2019-06-26,1274,62,965,5702,2019-06,4611.0
2019-06-27,1487,72,897,8230,2019-06,5128.02
2019-06-28,923,62,565,4674,2019-06,3096.2
2019-06-29,0,0,0,0,2019-06,0.0
2019-06-30,602,27,423,2534,2019-06,1793.98
2019-07-01,2050,55,1078,7898,2019-07,8135.05
2019-07-02,2142,84,1137,9667,2019-07,9084.939999999999
2019-07-03,1690,72,975,8082,2019-07,4832.23
2019-07-04,1832,83,1036,9782,2019-07,6223.27
2019-07-05,1396,85,822,6383,2019-07,6792.05
2019-07-06,0,0,0,0,2019-07,0.0
2019-07-07,820,29,604,2840,2019-07,1976.1399999999999
2019-07-08,1314,62,858,6871,2019-07,3823.8399999999997
2019-07-09,1547,58,934,6341,2019-07,6185.21
2019-07-10,1494,58,907,7037,2019-07,15525.800000000001
2019-07-11,1498,81,892,7573,2019-07,4781.370000000001
2019-07-12,1077,57,822,4406,2019-07,3947.09
2019-07-13,0,0,0,0,2019-07,0.0
2019-07-14,1181,50,732,5990,2019-07,3153.55
2019-07-15,2032,102,1116,8065,2019-07,26946.800000000003
2019-07-16,1202,71,715,8592,2019-07,3879.8600000000006
2019-07-17,1916,70,1035,8798,2019-07,10670.4
2019-07-18,1430,99,847,9516,2019-07,6162.869999999999
2019-07-19,1212,56,863,6108,2019-07,3866.32
2019-07-20,0,0,0,0,2019-07,0.0
2019-07-21,1036,59,629,6334,2019-07,2974.19
2019-07-22,1804,63,983,7985,2019-07,7403.85
2019-07-23,1234,81,768,7348,2019-07,3888.371
2019-07-24,1106,80,724,6028,2019-07,3477.53
2019-07-25,1277,115,767,8757,2019-07,3967.24
2019-07-26,1056,67,652,6911,2019-07,3378.2099999999996
2019-07-27,0,0,0,0,2019-07,0.0
2019-07-28,1093,38,721,5220,2019-07,2656.7
2019-07-29,1124,49,735,6324,2019-07,4124.82
2019-07-30,1007,52,699,5495,2019-07,15260.119999999999
2019-07-31,1522,79,858,9187,2019-07,4844.04
2019-08-01,1606,85,841,10580,2019-08,5496.379999999999
2019-08-02,1163,59,730,5928,2019-08,3631.15
2019-08-03,0,0,0,0,2019-08,0.0
2019-08-04,535,32,404,3172,2019-08,1298.4899999999998
2019-08-05,1347,51,781,6748,2019-08,7920.3099999999995
2019-08-06,1005,56,622,5615,2019-08,3999.9700000000003
2019-08-07,1273,55,801,6268,2019-08,4821.35
2019-08-08,1771,78,1004,10761,2019-08,13649.68
2019-08-09,924,52,652,4978,2019-08,-7602.189999999996
2019-08-10,0,0,0,0,2019-08,0.0
2019-08-11,553,34,388,2166,2019-08,1679.2999999999997
2019-08-12,761,49,544,4853,2019-08,2240.37
2019-08-13,970,58,649,7160,2019-08,2780.79
2019-08-14,1515,56,884,8703,2019-08,7854.880000000001
2019-08-15,1204,92,721,8426,2019-08,3282.59
2019-08-16,593,50,435,4707,2019-08,1558.3400000000001
2019-08-17,0,0,0,0,2019-08,0.0
2019-08-18,998,35,631,4401,2019-08,3010.7000000000003
2019-08-19,1160,62,693,8499,2019-08,3156.89
2019-08-20,1150,55,702,6951,2019-08,3030.38
2019-08-21,1745,91,936,10212,2019-08,18001.82
2019-08-22,1122,82,716,7386,2019-08,4779.46
2019-08-23,716,46,496,5729,2019-08,1894.98
2019-08-24,0,0,0,0,2019-08,0.0
2019-08-25,1078,38,664,4366,2019-08,2535.15
2019-08-26,0,0,0,0,2019-08,0.0
2019-08-27,3202,45,1303,8388,2019-08,15480.07
2019-08-28,1091,105,751,4963,2019-08,5190.599999999999
2019-08-29,1320,73,746,9887,2019-08,3245.65
2019-08-30,2150,94,1084,8323,2019-08,10167.61
2019-08-31,0,0,0,0,2019-08,0.0
2019-09-01,1154,46,738,5941,2019-09,3179.96
2019-09-02,1412,66,814,8728,2019-09,3819.8999999999996
2019-09-03,1021,63,659,7092,2019-09,2942.81
2019-09-04,1789,53,1007,7403,2019-09,9115.75
2019-09-05,1472,79,851,7361,2019-09,4502.68
2019-09-06,1327,77,822,7499,2019-09,4958.610000000001
2019-09-07,0,0,0,0,2019-09,0.0
2019-09-08,1930,74,987,11138,2019-09,5537.1900000000005
2019-09-09,1702,96,916,11077,2019-09,5365.92
2019-09-10,2351,77,1085,13184,2019-09,8493.34
2019-09-11,1244,86,801,6756,2019-09,3866.6899999999996
2019-09-12,2099,106,1001,12592,2019-09,24974.109999999997
2019-09-13,1398,77,797,9476,2019-09,6959.720000000001
2019-09-14,0,0,0,0,2019-09,0.0
2019-09-15,1274,28,830,5728,2019-09,3659.5200000000004
2019-09-16,996,80,633,6768,2019-09,2695.88
2019-09-17,1544,68,842,9155,2019-09,6500.87
2019-09-18,2881,92,1299,11395,2019-09,13403.09
2019-09-19,2423,130,1138,16195,2019-09,7079.06
2019-09-20,2268,88,1169,11340,2019-09,8423.150000000001
2019-09-21,0,0,0,0,2019-09,0.0
2019-09-22,1893,72,942,11667,2019-09,5219.241
2019-09-23,1441,73,872,8866,2019-09,5599.711
2019-09-24,1821,107,1002,11040,2019-09,6573.450000000001
2019-09-25,2528,94,1204,12230,2019-09,7829.33
2019-09-26,2352,107,1117,16168,2019-09,6699.43
2019-09-27,1743,84,941,10329,2019-09,6476.79
2019-09-28,0,0,0,0,2019-09,0.0
2019-09-29,1429,36,863,5354,2019-09,3742.4300000000003
2019-09-30,2215,88,1084,12386,2019-09,12472.78
2019-10-01,2723,93,1179,13540,2019-10,9879.14
2019-10-02,1931,89,984,11666,2019-10,5760.150000000001
2019-10-03,2681,197,1223,15269,2019-10,8451.85
2019-10-04,2167,95,1012,11808,2019-10,12425.409999999998
2019-10-05,0,0,0,0,2019-10,0.0
2019-10-06,1292,41,811,5026,2019-10,3418.62
2019-10-07,2988,128,1281,13683,2019-10,13815.2
2019-10-08,1925,93,1039,11079,2019-10,6548.08
2019-10-09,1749,85,981,9549,2019-10,5859.31
2019-10-10,1924,94,1060,9245,2019-10,6923.15
2019-10-11,1581,73,932,9408,2019-10,4985.55
2019-10-12,0,0,0,0,2019-10,0.0
2019-10-13,1254,39,800,6051,2019-10,4307.24
2019-10-14,2502,87,1234,11719,2019-10,10254.33
2019-10-15,2577,97,1171,13453,2019-10,8142.91
2019-10-16,2050,93,1117,10363,2019-10,7511.26
2019-10-17,1914,95,994,10899,2019-10,5998.48
2019-10-18,1250,58,746,8764,2019-10,3583.96
2019-10-19,0,0,0,0,2019-10,0.0
2019-10-20,1726,44,969,6008,2019-10,4737.49
2019-10-21,2905,134,1345,12523,2019-10,16714.2
2019-10-22,2310,107,1104,13655,2019-10,6862.9400000000005
2019-10-23,1808,98,1012,9239,2019-10,6694.460000000001
2019-10-24,2320,119,1097,13483,2019-10,7378.969999999999
2019-10-25,1388,89,791,7716,2019-10,5012.9800000000005
2019-10-26,0,0,0,0,2019-10,0.0
2019-10-27,2705,91,1148,12739,2019-10,6795.110000000001
2019-10-28,3207,98,1584,13392,2019-10,26498.21
2019-10-29,1618,98,866,8650,2019-10,4593.75
2019-10-30,2478,105,1219,12258,2019-10,8872.6
2019-10-31,2247,113,1178,12289,2019-10,7278.529999999999
2019-11-01,2747,128,1219,15826,2019-11,7635.63
2019-11-02,0,0,0,0,2019-11,0.0
2019-11-03,3148,96,1223,13965,2019-11,8445.43
2019-11-04,1960,103,1025,10848,2019-11,21986.29
2019-11-05,3926,131,1472,17411,2019-11,16312.880000000001
2019-11-06,2633,121,1231,15789,2019-11,8496.29
2019-11-07,2928,162,1252,17285,2019-11,10281.16
2019-11-08,3675,98,1485,16053,2019-11,12734.0
2019-11-09,0,0,0,0,2019-11,0.0
2019-11-10,2831,87,1221,12971,2019-11,8542.990000000002
2019-11-11,3377,135,1404,16564,2019-11,13759.94
2019-11-12,3248,130,1460,14330,2019-11,12458.14
2019-11-13,3957,143,1516,17941,2019-11,15905.34
2019-11-14,3053,142,1349,15227,2019-11,9560.92
2019-11-15,2539,142,1185,12822,2019-11,10676.2
2019-11-16,0,0,0,0,2019-11,0.0
2019-11-17,3179,96,1260,12940,2019-11,9807.77
2019-11-18,2710,112,1210,13664,2019-11,8206.810000000001
2019-11-19,3702,158,1490,16887,2019-11,12002.9
2019-11-20,3432,136,1392,18316,2019-11,15911.36
2019-11-21,3354,128,1445,14577,2019-11,12055.3
2019-11-22,2997,91,1358,11407,2019-11,13976.81
2019-11-23,0,0,0,0,2019-11,0.0
2019-11-24,2521,59,1120,8807,2019-11,6409.139999999999
2019-11-25,3114,115,1398,14991,2019-11,13084.029999999999
2019-11-26,4166,140,1542,16840,2019-11,18226.61
2019-11-27,3100,144,1341,14336,2019-11,14420.159999999998
2019-11-28,2776,158,1246,14607,2019-11,9712.41
2019-11-29,2690,128,1277,13440,2019-11,9738.8
2019-11-30,0,0,0,0,2019-11,0.0
