date,purchases,unique_invoices,unique_streams,total_views,year_month,revenue
2019-05-17,2,1,2,7,2019-05,29.9
2019-05-18,0,0,0,0,2019-05,0.0
2019-05-19,97,2,95,820,2019-05,268.36000000000007
2019-05-20,54,6,45,421,2019-05,211.05999999999997
2019-05-21,15,1,15,121,2019-05,60.2
2019-05-22,0,0,0,0,2019-05,0.0
2019-05-23,54,5,47,424,2019-05,191.28999999999994
2019-05-24,38,1,38,248,2019-05,143.98000000000002
2019-05-25,0,0,0,0,2019-05,0.0
2019-05-26,30,1,30,244,2019-05,118.09
2019-05-27,0,0,0,0,2019-05,0.0
2019-05-28,5,2,5,17,2019-05,33.29
2019-05-29,40,3,36,343,2019-05,116.89999999999999
2019-05-30,180,4,162,834,2019-05,414.17
2019-05-31,4,1,4,23,2019-05,26.15
2019-06-01,0,0,0,0,2019-06,0.0
2019-06-02,57,2,51,446,2019-06,177.09
2019-06-03,29,2,29,172,2019-06,102.1
2019-06-04,7,1,7,19,2019-06,7.559999999999999
2019-06-05,0,0,0,0,2019-06,0.0
2019-06-06,12,2,11,73,2019-06,89.18
2019-06-07,9,1,9,94,2019-06,69.7
2019-06-08,0,0,0,0,2019-06,0.0
2019-06-09,13,1,13,144,2019-06,37.21
2019-06-10,113,3,94,995,2019-06,371.53999999999996
2019-06-11,0,0,0,0,2019-06,0.0
2019-06-12,0,0,0,0,2019-06,0.0
2019-06-13,13,3,13,141,2019-06,45.459999999999994
2019-06-14,0,0,0,0,2019-06,0.0
2019-06-15,0,0,0,0,2019-06,0.0
2019-06-16,0,0,0,0,2019-06,0.0
2019-06-17,88,3,84,817,2019-06,254.5
2019-06-18,24,1,24,244,2019-06,58.01
2019-06-19,0,0,0,0,2019-06,0.0
2019-06-20,16,1,16,109,2019-06,52.36000000000001
2019-06-21,9,1,9,73,2019-06,48.89
2019-06-22,0,0,0,0,2019-06,0.0
2019-06-23,1,1,1,15,2019-06,2.95
2019-06-24,0,0,0,0,2019-06,0.0
2019-06-25,0,0,0,0,2019-06,0.0
2019-06-26,0,0,0,0,2019-06,0.0
2019-06-27,62,3,59,614,2019-06,159.77999999999997
2019-06-28,10,2,10,52,2019-06,51.88999999999999
2019-06-29,0,0,0,0,2019-06,0.0
2019-06-30,0,0,0,0,2019-06,0.0
2019-07-01,63,4,61,592,2019-07,941.46
2019-07-02,0,0,0,0,2019-07,0.0
2019-07-03,0,0,0,0,2019-07,0.0
2019-07-04,61,5,55,513,2019-07,175.45999999999998
2019-07-05,61,2,60,552,2019-07,157.73999999999998
2019-07-06,0,0,0,0,2019-07,0.0
2019-07-07,0,0,0,0,2019-07,0.0
2019-07-08,0,0,0,0,2019-07,0.0
2019-07-09,37,3,35,351,2019-07,66.22000000000001
2019-07-10,12,1,12,94,2019-07,64.88000000000001
2019-07-11,29,3,29,365,2019-07,76.63000000000001
2019-07-12,41,2,40,361,2019-07,189.47000000000003
2019-07-13,0,0,0,0,2019-07,0.0
2019-07-14,9,1,9,82,2019-07,42.83
2019-07-15,0,0,0,0,2019-07,0.0
2019-07-16,156,7,144,1246,2019-07,466.8900000000001
2019-07-17,57,2,53,467,2019-07,186.65999999999997
2019-07-18,68,2,65,560,2019-07,242.48999999999995
2019-07-19,40,1,40,348,2019-07,135.53
2019-07-20,0,0,0,0,2019-07,0.0
2019-07-21,43,1,43,414,2019-07,90.57000000000001
2019-07-22,64,2,62,549,2019-07,188.36
2019-07-23,5,2,5,8,2019-07,27.75
2019-07-24,9,1,9,115,2019-07,32.00000000000001
2019-07-25,17,1,17,122,2019-07,73.26
2019-07-26,5,1,5,10,2019-07,54.239999999999995
2019-07-27,0,0,0,0,2019-07,0.0
2019-07-28,0,0,0,0,2019-07,0.0
2019-07-29,63,1,63,555,2019-07,191.23
2019-07-30,73,3,67,608,2019-07,198.41
2019-07-31,13,1,13,116,2019-07,18.479999999999997
2019-08-01,56,3,55,478,2019-08,210.35000000000002
2019-08-02,56,3,55,462,2019-08,159.13
2019-08-03,0,0,0,0,2019-08,0.0
2019-08-04,6,1,6,60,2019-08,12.260000000000002
2019-08-05,19,1,19,176,2019-08,56.209999999999994
2019-08-06,5,1,5,35,2019-08,29.439999999999998
2019-08-07,0,0,0,0,2019-08,0.0
2019-08-08,1,1,1,2,2019-08,9.95
2019-08-09,4,1,4,10,2019-08,12.95
2019-08-10,0,0,0,0,2019-08,0.0
2019-08-11,0,0,0,0,2019-08,0.0
2019-08-12,11,1,11,106,2019-08,29.64
2019-08-13,5,1,5,22,2019-08,35.3
2019-08-14,39,2,38,331,2019-08,151.98
2019-08-15,0,0,0,0,2019-08,0.0
2019-08-16,34,4,32,283,2019-08,128.74
2019-08-17,0,0,0,0,2019-08,0.0
2019-08-18,18,1,18,175,2019-08,51.17
2019-08-19,79,3,75,706,2019-08,226.33000000000004
2019-08-20,37,4,36,311,2019-08,102.07
2019-08-21,90,8,72,839,2019-08,278.9
2019-08-22,15,2,14,78,2019-08,74.62
2019-08-23,29,2,28,214,2019-08,92.75
2019-08-24,0,0,0,0,2019-08,0.0
2019-08-25,0,0,0,0,2019-08,0.0
2019-08-26,0,0,0,0,2019-08,0.0
2019-08-27,21,1,21,133,2019-08,126.23000000000002
2019-08-28,146,3,142,1238,2019-08,552.8599999999999
2019-08-29,2,2,2,3,2019-08,10.6
2019-08-30,34,3,34,244,2019-08,94.19999999999999
2019-08-31,0,0,0,0,2019-08,0.0
2019-09-01,133,5,119,1047,2019-09,349.80999999999995
2019-09-02,4,1,4,11,2019-09,15.64
2019-09-03,55,4,52,478,2019-09,188.50999999999996
2019-09-04,0,0,0,0,2019-09,0.0
2019-09-05,39,4,35,429,2019-09,142.64
2019-09-06,8,2,8,20,2019-09,29.81
2019-09-07,0,0,0,0,2019-09,0.0
2019-09-08,95,3,88,758,2019-09,319.27000000000004
2019-09-09,0,0,0,0,2019-09,0.0
2019-09-10,7,1,7,66,2019-09,24.4
2019-09-11,19,1,19,172,2019-09,74.17
2019-09-12,0,0,0,0,2019-09,0.0
2019-09-13,42,5,38,371,2019-09,177.78
2019-09-14,0,0,0,0,2019-09,0.0
2019-09-15,0,0,0,0,2019-09,0.0
2019-09-16,43,5,40,354,2019-09,148.57
2019-09-17,10,2,10,88,2019-09,17.300000000000004
2019-09-18,63,2,59,584,2019-09,166.95999999999995
2019-09-19,28,3,25,236,2019-09,121.46000000000001
2019-09-20,97,4,88,905,2019-09,264.03
2019-09-21,0,0,0,0,2019-09,0.0
2019-09-22,0,0,0,0,2019-09,0.0
2019-09-23,19,1,19,174,2019-09,84.34
2019-09-24,25,2,25,191,2019-09,71.44
2019-09-25,22,3,22,145,2019-09,101.05
2019-09-26,45,3,42,400,2019-09,124.27
2019-09-27,17,1,17,132,2019-09,56.720000000000006
2019-09-28,0,0,0,0,2019-09,0.0
2019-09-29,0,0,0,0,2019-09,0.0
2019-09-30,0,0,0,0,2019-09,0.0
2019-10-01,2,1,2,5,2019-10,4.970000000000001
2019-10-02,106,4,92,1067,2019-10,535.3100000000001
2019-10-03,190,10,166,1700,2019-10,632.74
2019-10-04,92,5,86,832,2019-10,327.8
2019-10-05,0,0,0,0,2019-10,0.0
2019-10-06,0,0,0,0,2019-10,0.0
2019-10-07,18,2,18,120,2019-10,68.68
2019-10-08,50,2,48,453,2019-10,175.47
2019-10-09,63,5,58,594,2019-10,191.01000000000002
2019-10-10,102,5,98,858,2019-10,314.36
2019-10-11,55,5,52,474,2019-10,1446.9700000000005
2019-10-12,0,0,0,0,2019-10,0.0
2019-10-13,0,0,0,0,2019-10,0.0
2019-10-14,200,4,183,1953,2019-10,458.28
2019-10-15,62,3,58,565,2019-10,218.2
2019-10-16,129,6,122,1106,2019-10,373.03999999999996
2019-10-17,61,3,59,522,2019-10,185.89
2019-10-18,21,2,21,138,2019-10,118.45
2019-10-19,0,0,0,0,2019-10,0.0
2019-10-20,2,1,2,4,2019-10,15.7
2019-10-21,3,1,3,6,2019-10,11.8
2019-10-22,34,2,34,329,2019-10,139.34
2019-10-23,7,2,6,24,2019-10,68.32000000000001
2019-10-24,31,3,29,245,2019-10,115.43
2019-10-25,51,3,49,465,2019-10,191.82
2019-10-26,0,0,0,0,2019-10,0.0
2019-10-27,0,0,0,0,2019-10,0.0
2019-10-28,43,4,41,320,2019-10,169.17
2019-10-29,0,0,0,0,2019-10,0.0
2019-10-30,12,2,12,68,2019-10,64.27999999999999
2019-10-31,34,2,33,310,2019-10,106.95000000000002
2019-11-01,2,1,2,5,2019-11,14.15
2019-11-02,0,0,0,0,2019-11,0.0
2019-11-03,39,3,36,366,2019-11,121.25000000000001
2019-11-04,26,2,25,227,2019-11,95.73
2019-11-05,23,3,22,45,2019-11,74.43000000000002
2019-11-06,7,2,7,64,2019-11,50.1
2019-11-07,26,7,19,167,2019-11,2134.8
2019-11-08,181,8,157,1184,2019-11,543.29
2019-11-09,0,0,0,0,2019-11,0.0
2019-11-10,0,0,0,0,2019-11,0.0
2019-11-11,25,4,24,154,2019-11,119.3
2019-11-12,50,2,47,494,2019-11,132.88
2019-11-13,144,11,117,1240,2019-11,485.13
2019-11-14,103,7,97,1015,2019-11,429.84
2019-11-15,22,5,20,135,2019-11,128.18
2019-11-16,0,0,0,0,2019-11,0.0
2019-11-17,12,1,12,53,2019-11,65.3
2019-11-18,44,4,41,264,2019-11,219.62
2019-11-19,62,3,60,454,2019-11,207.61999999999995
2019-11-20,45,3,42,264,2019-11,112.02000000000001
2019-11-21,136,8,120,1082,2019-11,540.6400000000001
2019-11-22,17,1,17,45,2019-11,64.76
2019-11-23,0,0,0,0,2019-11,0.0
2019-11-24,0,0,0,0,2019-11,0.0
2019-11-25,70,3,68,598,2019-11,227.56
2019-11-26,52,4,47,513,2019-11,172.52999999999997
2019-11-27,16,2,15,122,2019-11,84.3
2019-11-28,34,2,33,213,2019-11,150.12999999999997
2019-11-29,9,2,9,20,2019-11,50.87
2019-11-30,0,0,0,0,2019-11,0.0
