date,purchases,unique_invoices,unique_streams,total_views,year_month,revenue
2019-05-16,46,2,46,368,2019-05,262.9
2019-05-17,23,1,23,173,2019-05,133.44
2019-05-18,0,0,0,0,2019-05,0.0
2019-05-19,0,0,0,0,2019-05,0.0
2019-05-20,52,1,52,380,2019-05,210.55999999999997
2019-05-21,2,1,2,6,2019-05,14.45
2019-05-22,0,0,0,0,2019-05,0.0
2019-05-23,29,4,27,233,2019-05,124.14
2019-05-24,0,0,0,0,2019-05,0.0
2019-05-25,0,0,0,0,2019-05,0.0
2019-05-26,0,0,0,0,2019-05,0.0
2019-05-27,0,0,0,0,2019-05,0.0
2019-05-28,0,0,0,0,2019-05,0.0
2019-05-29,1,1,1,1,2019-05,7.5
2019-05-30,0,0,0,0,2019-05,0.0
2019-05-31,0,0,0,0,2019-05,0.0
2019-06-01,0,0,0,0,2019-06,0.0
2019-06-02,0,0,0,0,2019-06,0.0
2019-06-03,45,1,45,297,2019-06,221.20000000000002
2019-06-04,13,1,13,142,2019-06,78.69
2019-06-05,65,2,65,711,2019-06,123.74999999999999
2019-06-06,48,2,47,432,2019-06,228.89
2019-06-07,0,0,0,0,2019-06,0.0
2019-06-08,0,0,0,0,2019-06,0.0
2019-06-09,0,0,0,0,2019-06,0.0
2019-06-10,42,1,42,322,2019-06,139.07000000000002
2019-06-11,0,0,0,0,2019-06,0.0
2019-06-12,31,2,31,367,2019-06,67.92000000000002
2019-06-13,33,1,33,223,2019-06,187.94
2019-06-14,33,1,33,272,2019-06,183.43
2019-06-15,0,0,0,0,2019-06,0.0
2019-06-16,14,1,14,70,2019-06,115.07000000000001
2019-06-17,4,3,1,8,2019-06,6266.24
2019-06-18,43,3,40,76,2019-06,178.92
2019-06-19,47,2,43,414,2019-06,217.27
2019-06-20,22,4,21,158,2019-06,114.80000000000001
2019-06-21,73,5,71,646,2019-06,1325.0900000000001
2019-06-22,0,0,0,0,2019-06,0.0
2019-06-23,0,0,0,0,2019-06,0.0
2019-06-24,46,2,42,327,2019-06,178.43999999999994
2019-06-25,0,0,0,0,2019-06,0.0
2019-06-26,80,3,78,709,2019-06,253.67000000000002
2019-06-27,30,1,30,237,2019-06,92.16
2019-06-28,55,3,54,440,2019-06,295.21000000000004
2019-06-29,0,0,0,0,2019-06,0.0
2019-06-30,0,0,0,0,2019-06,0.0
2019-07-01,56,3,56,457,2019-07,225.82999999999998
2019-07-02,7,1,7,21,2019-07,137.5
2019-07-03,0,0,0,0,2019-07,0.0
2019-07-04,0,0,0,0,2019-07,0.0
2019-07-05,1,1,1,2,2019-07,12.75
2019-07-06,0,0,0,0,2019-07,0.0
2019-07-07,0,0,0,0,2019-07,0.0
2019-07-08,0,0,0,0,2019-07,0.0
2019-07-09,0,0,0,0,2019-07,0.0
2019-07-10,0,0,0,0,2019-07,0.0
2019-07-11,76,3,74,578,2019-07,359.19
2019-07-12,0,0,0,0,2019-07,0.0
2019-07-13,0,0,0,0,2019-07,0.0
2019-07-14,0,0,0,0,2019-07,0.0
2019-07-15,85,2,85,817,2019-07,146.98
2019-07-16,158,5,143,1595,2019-07,596.6899999999999
2019-07-17,0,0,0,0,2019-07,0.0
2019-07-18,41,3,39,431,2019-07,204.04999999999998
2019-07-19,0,0,0,0,2019-07,0.0
2019-07-20,0,0,0,0,2019-07,0.0
2019-07-21,0,0,0,0,2019-07,0.0
2019-07-22,0,0,0,0,2019-07,0.0
2019-07-23,10,2,10,85,2019-07,73.02
2019-07-24,24,2,24,272,2019-07,47.620000000000005
2019-07-25,80,3,61,754,2019-07,375.15
2019-07-26,25,1,24,220,2019-07,95.19
2019-07-27,0,0,0,0,2019-07,0.0
2019-07-28,99,2,98,1007,2019-07,205.83999999999997
2019-07-29,0,0,0,0,2019-07,0.0
2019-07-30,0,0,0,0,2019-07,0.0
2019-07-31,0,0,0,0,2019-07,0.0
2019-08-01,62,2,31,411,2019-08,202.42000000000002
2019-08-02,147,1,143,680,2019-08,511.63999999999993
2019-08-03,0,0,0,0,2019-08,0.0
2019-08-04,0,0,0,0,2019-08,0.0
2019-08-05,59,2,59,389,2019-08,203.91
2019-08-06,0,0,0,0,2019-08,0.0
2019-08-07,22,2,22,235,2019-08,1201.2
2019-08-08,37,2,35,414,2019-08,116.28
2019-08-09,76,2,68,704,2019-08,241.72
2019-08-10,0,0,0,0,2019-08,0.0
2019-08-11,1,1,1,0,2019-08,434.51
2019-08-12,31,1,31,313,2019-08,89.32
2019-08-13,4,1,4,8,2019-08,26.740000000000002
2019-08-14,71,3,69,612,2019-08,294.93999999999994
2019-08-15,19,2,19,49,2019-08,88.37000000000002
2019-08-16,49,1,49,426,2019-08,127.5
2019-08-17,0,0,0,0,2019-08,0.0
2019-08-18,16,1,16,123,2019-08,115.71
2019-08-19,0,0,0,0,2019-08,0.0
2019-08-20,40,3,40,394,2019-08,128.87
2019-08-21,0,0,0,0,2019-08,0.0
2019-08-22,0,0,0,0,2019-08,0.0
2019-08-23,70,2,69,577,2019-08,291.68
2019-08-24,0,0,0,0,2019-08,0.0
2019-08-25,0,0,0,0,2019-08,0.0
2019-08-26,0,0,0,0,2019-08,0.0
2019-08-27,8,2,8,19,2019-08,23.08
2019-08-28,0,0,0,0,2019-08,0.0
2019-08-29,21,2,21,293,2019-08,71.61
2019-08-30,26,1,25,163,2019-08,130.78
2019-08-31,0,0,0,0,2019-08,0.0
2019-09-01,6,1,6,81,2019-09,7.510000000000001
2019-09-02,57,4,55,710,2019-09,158.12
2019-09-03,63,2,63,666,2019-09,285.49999999999994
2019-09-04,188,4,175,1576,2019-09,646.22
2019-09-05,106,2,96,858,2019-09,383.42
2019-09-06,6,2,5,18,2019-09,39.3
2019-09-07,0,0,0,0,2019-09,0.0
2019-09-08,0,0,0,0,2019-09,0.0
2019-09-09,0,0,0,0,2019-09,0.0
2019-09-10,0,0,0,0,2019-09,0.0
2019-09-11,54,3,53,428,2019-09,154.30999999999995
2019-09-12,27,3,26,250,2019-09,173.49999999999997
2019-09-13,0,0,0,0,2019-09,0.0
2019-09-14,0,0,0,0,2019-09,0.0
2019-09-15,0,0,0,0,2019-09,0.0
2019-09-16,25,2,25,150,2019-09,125.30000000000001
2019-09-17,105,3,104,833,2019-09,309.15
2019-09-18,11,1,11,85,2019-09,237.79999999999998
2019-09-19,72,3,72,563,2019-09,238.77
2019-09-20,187,3,185,1270,2019-09,737.2
2019-09-21,0,0,0,0,2019-09,0.0
2019-09-22,0,0,0,0,2019-09,0.0
2019-09-23,59,2,56,469,2019-09,275.61
2019-09-24,19,2,19,200,2019-09,70.95
2019-09-25,120,6,117,898,2019-09,538.29
2019-09-26,0,0,0,0,2019-09,0.0
2019-09-27,63,5,62,576,2019-09,263.84999999999997
2019-09-28,0,0,0,0,2019-09,0.0
2019-09-29,0,0,0,0,2019-09,0.0
2019-09-30,0,0,0,0,2019-09,0.0
2019-10-01,0,0,0,0,2019-10,0.0
2019-10-02,0,0,0,0,2019-10,0.0
2019-10-03,24,1,24,194,2019-10,125.48
2019-10-04,51,1,51,366,2019-10,225.09999999999997
2019-10-05,0,0,0,0,2019-10,0.0
2019-10-06,0,0,0,0,2019-10,0.0
2019-10-07,83,4,83,590,2019-10,296.68000000000006
2019-10-08,85,3,85,841,2019-10,174.20999999999998
2019-10-09,151,7,144,1000,2019-10,690.47
2019-10-10,0,0,0,0,2019-10,0.0
2019-10-11,19,1,19,166,2019-10,75.47
2019-10-12,0,0,0,0,2019-10,0.0
2019-10-13,0,0,0,0,2019-10,0.0
2019-10-14,140,7,132,1117,2019-10,577.6500000000001
2019-10-15,51,2,49,414,2019-10,193.96000000000004
2019-10-16,58,1,58,495,2019-10,205.68999999999997
2019-10-17,136,3,134,1376,2019-10,323.90999999999997
2019-10-18,53,2,53,398,2019-10,188.2
2019-10-19,0,0,0,0,2019-10,0.0
2019-10-20,0,0,0,0,2019-10,0.0
2019-10-21,17,2,17,132,2019-10,109.86
2019-10-22,0,0,0,0,2019-10,0.0
2019-10-23,0,0,0,0,2019-10,0.0
2019-10-24,3,1,3,5,2019-10,19.45
2019-10-25,0,0,0,0,2019-10,0.0
2019-10-26,0,0,0,0,2019-10,0.0
2019-10-27,21,1,21,159,2019-10,115.50000000000003
2019-10-28,37,1,37,285,2019-10,145.93
2019-10-29,95,2,90,756,2019-10,334.96999999999997
2019-10-30,2,1,2,7,2019-10,16.75
2019-10-31,0,0,0,0,2019-10,0.0
2019-11-01,2,2,2,3,2019-11,4.89
2019-11-02,0,0,0,0,2019-11,0.0
2019-11-03,0,0,0,0,2019-11,0.0
2019-11-04,36,4,32,320,2019-11,281.71999999999997
2019-11-05,7,3,7,11,2019-11,20.19
2019-11-06,22,2,21,219,2019-11,51.15
2019-11-07,48,1,48,339,2019-11,208.67
2019-11-08,84,3,78,905,2019-11,329.06
2019-11-09,0,0,0,0,2019-11,0.0
2019-11-10,133,4,126,1268,2019-11,441.78999999999996
2019-11-11,23,1,23,177,2019-11,114.19000000000001
2019-11-12,73,5,66,634,2019-11,388.63
2019-11-13,48,3,45,513,2019-11,229.15
2019-11-14,77,2,77,568,2019-11,310.53
2019-11-15,55,3,51,293,2019-11,230.84999999999997
2019-11-16,0,0,0,0,2019-11,0.0
2019-11-17,41,1,41,353,2019-11,150.85999999999999
2019-11-18,51,2,51,452,2019-11,139.42000000000002
2019-11-19,91,4,87,760,2019-11,328.07
2019-11-20,12,2,12,70,2019-11,92.67000000000002
2019-11-21,10,1,10,67,2019-11,82.43
2019-11-22,6,1,6,48,2019-11,71.52
2019-11-23,0,0,0,0,2019-11,0.0
2019-11-24,22,1,22,208,2019-11,88.58000000000001
2019-11-25,102,2,99,875,2019-11,346.50999999999993
2019-11-26,0,0,0,0,2019-11,0.0
2019-11-27,58,3,53,408,2019-11,345.95000000000005
2019-11-28,50,5,48,376,2019-11,296.28
2019-11-29,0,0,0,0,2019-11,0.0
2019-11-30,0,0,0,0,2019-11,0.0
